,ccg,month,111_111_offered,111_111_answered,amb_sys_made,amb_sys_answered,gp_appt_attended,gp_appt_available,ae_attendances_attendances,population,People,Places,Lives,year
74,01G,Mar,387.52270434792297,281.97251819034165,284.77215941426743,220.1049406341256,1257.5076255463664,1417.3296437218955,359.42265966479044,25.4408,90.6,97.5,91.3,2018
75,01G,Apr,327.8452159836266,260.82575154151215,248.47841550856668,190.99883110583096,1163.760573566869,1299.6053583220653,343.3461211911575,25.4408,90.6,97.5,91.3,2018
76,01G,May,338.62178331871,266.7141804660846,276.0372006479226,213.7378570690356,1319.4946699789316,1470.2367850067608,370.1141473538568,25.4408,90.6,97.5,91.3,2018
77,01G,Jun,308.0992467929651,238.53412114026088,263.60780953374547,206.50528776619305,,1546.4136347913588,355.4919656614572,25.4408,90.6,97.5,91.3,2018
78,01G,Jul,318.6159730374818,233.4388913342606,279.32721866682766,220.9079082147491,,1708.240306908588,367.99157259205685,25.4408,90.6,97.5,91.3,2018
79,01G,Aug,281.4762803181315,224.5163780965292,257.09810642270526,200.5387111452096,,1698.8459482406215,339.2975063677243,25.4408,90.6,97.5,91.3,2018
80,01G,Sep,283.5354721185626,228.92195448170204,252.4014298684013,196.43204969880904,,1752.4213075060534,338.2362189868243,25.4408,90.6,97.5,91.3,2018
81,01G,Oct,306.5441076343852,240.0072052176092,280.4095642621207,216.49060967511463,,2131.49743718751,365.3580076098236,25.4408,90.6,97.5,91.3,2018
82,01G,Nov,315.292742247602,249.2384018561641,266.30976613715745,203.06874281651727,,1958.1538316405145,348.49533033552405,25.4408,90.6,97.5,91.3,2018
83,01G,Dec,372.9266683507496,303.4611810109694,267.4487688123485,214.02895723816664,1427.549448130562,1608.9116694443571,340.94839784912426,25.4408,90.6,97.5,91.3,2018
84,01H,Jan,381.3412215618091,289.7130475198559,291.22911283023024,220.1049406341256,5059.58302864442,5457.158907953087,282.8663877651578,31.8631,103.975,101.5,103.975,2018
85,01H,Feb,328.1499919996297,240.88245941741283,245.46191442710025,192.51880380102585,4284.987964134061,4656.609055616058,255.87591916668495,31.8631,103.975,101.5,103.975,2018
86,01H,Mar,387.52270434792297,281.97251819034165,284.7721594142674,220.1049406341256,4566.8186711274175,4958.839535387329,301.257567531094,31.8631,103.975,101.5,103.975,2018
87,01H,Apr,327.84521598362653,260.82575154151215,248.47841550856668,190.99883110583096,4600.682293938757,4961.067818259994,306.7184297824129,31.8631,103.975,101.5,103.975,2018
88,01H,May,338.62178331871,266.7141804660846,276.0372006479226,213.7378570690355,4832.580634024938,5211.20041678305,341.7432704288032,31.8631,103.975,101.5,103.975,2018
89,01H,Jun,308.0992467929651,238.53412114026088,263.60780953374547,206.50528776619305,,4948.325806340249,337.47501027834704,31.8631,103.975,101.5,103.975,2018
90,01H,Jul,318.61597303748187,233.43889133426055,279.3272186668277,220.9079082147491,,5170.808866682777,360.3855243212368,31.8631,103.975,101.5,103.975,2018
91,01H,Aug,281.4762803181315,224.5163780965292,257.09810642270526,200.5387111452096,,5063.411909073505,318.92690918335,31.8631,103.975,101.5,103.975,2018
92,01H,Sep,283.5354721185626,228.92195448170204,252.40142986840127,196.43204969880904,,4854.737925688336,308.507332933707,31.8631,103.975,101.5,103.975,2018
93,01H,Oct,306.5441076343852,240.00720521760917,280.4095642621207,216.49060967511463,,5922.085421694687,322.6616368149992,31.8631,103.975,101.5,103.975,2018
94,01H,Nov,315.29274224760206,249.2384018561641,266.30976613715745,203.06874281651724,,5870.52107296528,300.7868035439113,31.8631,103.975,101.5,103.975,2018
95,01H,Dec,372.9266683507496,303.4611810109694,267.4487688123485,214.02895723816664,4191.682541874457,4562.989790698332,298.93513186099284,31.8631,103.975,101.5,103.975,2018
96,01J,Jan,381.3412215618091,289.7130475198559,291.2291128302302,220.1049406341256,4431.407157804654,5045.496787478856,1359.993454066806,14.9571,92.5,103.8,88.5,2018
97,01J,Feb,328.14999199962966,240.8824594174129,245.46191442710025,192.51880380102585,3896.410400411845,4459.487467490356,1224.1527425598003,14.9571,92.5,103.8,88.5,2018
98,01J,Mar,387.52270434792297,281.97251819034165,284.77215941426743,220.1049406341256,4173.068308696204,4777.396687860614,1432.952031275748,14.9571,92.5,103.8,88.5,2018
99,01J,Apr,327.84521598362653,260.8257515415122,248.47841550856668,190.99883110583096,3996.0286419158792,4544.530691109908,1161.8289099271742,14.9571,92.5,103.8,88.5,2018
100,01J,May,338.62178331871,266.71418046608454,276.0372006479226,213.7378570690355,4194.195398840684,4761.885659653275,1277.6815351611788,14.9571,92.5,103.8,88.5,2018
101,01J,Jun,308.0992467929651,238.53412114026085,263.60780953374547,206.50528776619308,,4560.643440239083,1209.8277266036243,14.9571,92.5,103.8,88.5,2018
102,01J,Jul,318.61597303748187,233.43889133426055,279.32721866682766,220.9079082147491,,4828.208676815692,1261.6991118362516,14.9571,92.5,103.8,88.5,2018
103,01J,Aug,281.4762803181315,224.5163780965292,257.0981064227052,200.5387111452096,,4470.251586203208,1157.3611460530424,14.9571,92.5,103.8,88.5,2018
104,01J,Sep,283.5354721185626,228.92195448170204,252.40142986840127,196.43204969880904,,4310.32753675512,1136.636747420848,14.9571,92.5,103.8,88.5,2018
105,01J,Oct,306.5441076343853,240.00720521760908,280.4095642621207,216.49060967511463,,5743.626772569549,1353.0532386958891,14.9571,92.5,103.8,88.5,2018
106,01J,Nov,315.29274224760206,249.23840185616407,266.30976613715745,203.06874281651724,,5274.35131141732,1313.4149094759305,14.9571,92.5,103.8,88.5,2018
107,01J,Dec,372.9266683507496,303.4611810109694,267.4487688123485,214.02895723816667,3621.2902233721775,4133.421585735203,1313.1169117763384,14.9571,92.5,103.8,88.5,2018
108,01K,Jan,381.34122156180905,289.7130475198559,291.2291128302303,220.1049406341256,4760.143024817588,5094.079353363261,262.09116319591493,33.0572,102.51999999999998,101.76,105.56000000000002,2018
109,01K,Feb,328.1499919996296,240.8824594174129,245.46191442710025,192.5188038010258,4067.737134421548,4387.66743704851,247.72213012596347,33.0572,102.51999999999998,101.76,105.56000000000002,2018
110,01K,Mar,387.52270434792297,281.97251819034165,284.77215941426743,220.1049406341256,4363.103953147876,4698.734315066006,288.0764251055746,33.0572,102.51999999999998,101.76,105.56000000000002,2018
111,01K,Apr,327.8452159836266,260.8257515415122,248.47841550856663,190.998831105831,4073.424246457655,4347.887903391696,300.0556610965236,33.0572,102.51999999999998,101.76,105.56000000000002,2018
112,01K,May,338.62178331871,266.7141804660846,276.0372006479226,213.7378570690355,4251.902762484421,4577.6109289353,325.1031545321443,33.0572,102.51999999999998,101.76,105.56000000000002,2018
113,01K,Jun,308.0992467929651,238.53412114026088,263.60780953374547,206.50528776619305,,4294.102343816173,311.4298851687378,33.0572,102.51999999999998,101.76,105.56000000000002,2018
114,01K,Jul,318.6159730374818,233.43889133426055,279.32721866682766,220.9079082147491,,4464.443449535956,339.8351947533366,33.0572,102.51999999999998,101.76,105.56000000000002,2018
115,01K,Aug,281.47628031813144,224.5163780965292,257.0981064227052,200.5387111452096,,4364.253475793473,299.75315513715617,33.0572,102.51999999999998,101.76,105.56000000000002,2018
116,01K,Sep,283.5354721185625,228.921954481702,252.40142986840127,196.432049698809,,4366.159263337488,310.61311907844583,33.0572,102.51999999999998,101.76,105.56000000000002,2018
117,01K,Oct,306.5441076343852,240.0072052176091,280.4095642621207,216.49060967511463,,5193.724816378883,305.86377551637764,33.0572,102.51999999999998,101.76,105.56000000000002,2018
118,01K,Nov,315.292742247602,249.2384018561641,266.30976613715745,203.06874281651724,,5172.609900415038,290.466222184577,33.0572,102.51999999999998,101.76,105.56000000000002,2018
119,01K,Dec,372.9266683507496,303.4611810109695,267.4487688123485,214.02895723816664,3665.646213230401,3983.852231888968,286.866401268105,33.0572,102.51999999999998,101.76,105.56000000000002,2018
120,01V,Jan,381.3412215618091,289.7130475198559,291.22911283023024,220.10494063412563,4278.876367737325,4599.127058600711,1014.6437211064144,11.6159,94.8,103.7,95.4,2018
121,01V,Feb,328.1499919996296,240.8824594174129,245.46191442710025,192.51880380102585,3724.119525822364,4027.152437607073,943.2760268252998,11.6159,94.8,103.7,95.4,2018
122,01V,Mar,387.5227043479229,281.97251819034165,284.7721594142674,220.10494063412563,4012.689503180985,4340.860372420561,1035.9937671639734,11.6159,94.8,103.7,95.4,2018
123,01V,Apr,327.84521598362653,260.82575154151215,248.4784155085667,190.9988311058309,4014.2391032980654,4333.19846073055,1023.9413218088998,11.6159,94.8,103.7,95.4,2018
124,01V,May,338.62178331871,266.7141804660846,276.0372006479226,213.73785706903544,3991.425546018819,4308.060503275682,1087.4749266092167,11.6159,94.8,103.7,95.4,2018
125,01V,Jun,308.09924679296506,238.53412114026088,263.60780953374547,206.50528776619308,,4143.11417970196,1013.3523876755138,11.6159,94.8,103.7,95.4,2018
126,01V,Jul,318.6159730374818,233.4388913342606,279.3272186668277,220.9079082147491,,4275.088456340017,1050.8871460670289,11.6159,94.8,103.7,95.4,2018
127,01V,Aug,281.4762803181315,224.5163780965292,257.0981064227052,200.5387111452096,,4142.769824120387,982.876918706256,11.6159,94.8,103.7,95.4,2018
128,01V,Sep,283.5354721185626,228.92195448170204,252.40142986840124,196.43204969880907,,4293.855835535775,1031.000611231157,11.6159,94.8,103.7,95.4,2018
129,01V,Oct,306.5441076343852,240.0072052176091,280.4095642621207,216.49060967511463,,5266.488175690218,1062.2508802589557,11.6159,94.8,103.7,95.4,2018
130,01V,Nov,315.292742247602,249.2384018561641,266.30976613715745,203.0687428165172,,5014.936423350752,1048.1323014144405,11.6159,94.8,103.7,95.4,2018
131,01V,Dec,372.9266683507496,303.4611810109694,267.4487688123484,214.02895723816667,3499.857953322601,3818.903399650479,999.1477199356056,11.6159,94.8,103.7,95.4,2018
132,01W,Jan,381.3412215618092,289.71304751985593,291.22911283023024,220.10494063412563,3620.255333733185,3951.983548967527,272.2303144546311,29.1775,100.2,104.4,104.2,2018
133,01W,Feb,328.14999199962966,240.8824594174129,245.46191442710025,192.51880380102585,3141.633107702853,3442.2414531745358,245.05183788878415,29.1775,100.2,104.4,104.2,2018
134,01W,Mar,387.52270434792297,281.9725181903417,284.77215941426743,220.10494063412563,3325.576214548882,3675.1606546140006,283.16339645274616,29.1775,100.2,104.4,104.2,2018
135,01W,Apr,327.8452159836266,260.8257515415122,248.4784155085667,190.998831105831,3303.2987747408106,3614.908748179248,264.0047982178048,29.1775,100.2,104.4,104.2,2018
136,01W,May,338.62178331871,266.7141804660846,276.0372006479226,213.73785706903556,3445.531659669266,3759.746379916032,292.1086453602948,29.1775,100.2,104.4,104.2,2018
137,01W,Jun,308.0992467929651,238.53412114026088,263.6078095337455,206.50528776619308,,3544.889041213264,293.41101876445896,29.1775,100.2,104.4,104.2,2018
138,01W,Jul,318.6159730374818,233.4388913342606,279.3272186668277,220.90790821474917,,3807.762830948505,307.3258503984235,29.1775,100.2,104.4,104.2,2018
139,01W,Aug,281.4762803181315,224.51637809652925,257.09810642270526,200.5387111452096,,3615.5256618970097,275.2463370748008,29.1775,100.2,104.4,104.2,2018
140,01W,Sep,283.53547211856267,228.92195448170207,252.4014298684013,196.43204969880904,,3782.2637306143433,285.596778339474,29.1775,100.2,104.4,104.2,2018
141,01W,Oct,306.5441076343853,240.00720521760917,280.40956426212074,216.49060967511468,,4552.99460200497,283.78031017050813,29.1775,100.2,104.4,104.2,2018
142,01W,Nov,315.292742247602,249.23840185616413,266.30976613715745,203.06874281651727,,4344.306400479822,282.40939079770374,29.1775,100.2,104.4,104.2,2018
143,01W,Dec,372.9266683507496,303.4611810109694,267.4487688123485,214.02895723816667,3058.075571930426,3411.532859223717,268.3574672264588,29.1775,100.2,104.4,104.2,2018
144,01Y,Jan,381.3412215618092,289.71304751985593,291.22911283023024,220.10494063412563,4196.308770247435,4565.083735156392,483.8117186684351,25.8613,99.5,102.5,101.35,2018
145,01Y,Feb,328.1499919996296,240.8824594174129,245.46191442710028,192.51880380102585,3654.495326994389,4021.027558552741,436.4436435910028,25.8613,99.5,102.5,101.35,2018
146,01Y,Mar,387.5227043479229,281.97251819034165,284.77215941426743,220.10494063412563,3821.617629430848,4203.384980646758,464.2458035752263,25.8613,99.5,102.5,101.35,2018
147,01Y,Apr,327.8452159836266,260.8257515415122,248.47841550856668,190.998831105831,3663.620931662368,3984.602475513605,475.2661312463024,25.8613,99.5,102.5,101.35,2018
148,01Y,May,338.62178331871,266.71418046608466,276.0372006479226,213.7378570690355,3807.89055461249,4148.8246917208335,504.4990004369464,25.8613,99.5,102.5,101.35,2018
149,01Y,Jun,308.0992467929651,238.5341211402609,263.6078095337455,206.50528776619308,,3868.328351629655,471.747359954836,25.8613,99.5,102.5,101.35,2018
150,01Y,Jul,318.6159730374818,233.4388913342606,279.3272186668277,220.90790821474917,,4181.034982773488,499.00817050960313,25.8613,99.5,102.5,101.35,2018
151,01Y,Aug,281.4762803181316,224.51637809652925,257.09810642270526,200.5387111452096,,3966.0419236465295,440.1944217808076,25.8613,99.5,102.5,101.35,2018
152,01Y,Sep,283.5354721185626,228.92195448170207,252.40142986840127,196.43204969880907,,4080.6146636093313,470.9740036270412,25.8613,99.5,102.5,101.35,2018
153,01Y,Oct,306.5441076343853,240.00720521760917,280.40956426212074,216.49060967511468,,4915.607490729391,491.9706279266704,25.8613,99.5,102.5,101.35,2018
154,01Y,Nov,315.29274224760206,249.23840185616416,266.30976613715745,203.06874281651727,,4595.24463194039,475.8074806757588,25.8613,99.5,102.5,101.35,2018
155,01Y,Dec,372.9266683507496,303.4611810109694,267.4487688123485,214.02895723816667,3268.822526323116,3651.40190168321,459.4896621592882,25.8613,99.5,102.5,101.35,2018
156,02E,Jan,381.3412215618091,289.7130475198559,291.22911283023024,220.1049406341256,3985.215727259279,4375.86794370714,530.4069794090649,20.9547,101.1,101.6,101.3,2018
157,02E,Feb,328.1499919996296,240.88245941741283,245.46191442710025,192.51880380102585,3357.576104644781,3751.521138455812,472.5324195729743,20.9547,101.1,101.6,101.3,2018
158,02E,Mar,387.52270434792297,281.97251819034165,284.77215941426743,220.1049406341256,3634.697705049464,4097.505571542422,556.7728264248422,20.9547,101.1,101.6,101.3,2018
159,02E,Apr,327.84521598362653,260.8257515415122,248.47841550856668,190.99883110583096,3351.9449097338547,3648.203028437535,535.650623599996,20.9547,101.1,101.6,101.3,2018
160,02E,May,338.62178331871,266.7141804660846,276.0372006479226,213.7378570690355,3556.5290841672754,3874.6915966346455,577.2644776098883,20.9547,101.1,101.6,101.3,2018
161,02E,Jun,308.0992467929651,238.53412114026088,263.6078095337455,206.50528776619308,,3612.7933112857736,565.8614885648173,20.9547,101.1,101.6,101.3,2018
162,02E,Jul,318.6159730374818,233.4388913342606,279.3272186668277,220.9079082147491,,3720.167790519549,573.9791049548224,20.9547,101.1,101.6,101.3,2018
163,02E,Aug,281.4762803181315,224.5163780965292,257.0981064227052,200.5387111452096,,3544.0259225853865,525.1157835868163,20.9547,101.1,101.6,101.3,2018
164,02E,Sep,283.5354721185626,228.921954481702,252.40142986840127,196.43204969880904,,3729.139524784416,513.4579499194525,20.9547,101.1,101.6,101.3,2018
165,02E,Oct,306.5441076343852,240.0072052176091,280.4095642621207,216.49060967511463,,4623.831407751006,545.75279622715,20.9547,101.1,101.6,101.3,2018
166,02E,Nov,315.292742247602,249.2384018561641,266.30976613715745,203.06874281651724,,4450.552859263077,518.6951233883955,20.9547,101.1,101.6,101.3,2018
167,02E,Dec,372.9266683507496,303.4611810109694,267.4487688123484,214.02895723816664,3174.1804941134924,3508.99798135979,509.6304652870017,20.9547,101.1,101.6,101.3,2018
168,02H,Jan,381.3412215618092,289.7130475198559,291.22911283023024,220.10494063412563,3046.6622506807976,3434.379676651701,324.97125857910265,32.6088,94.3,102.7,98.3,2018
169,02H,Feb,328.1499919996296,240.8824594174129,245.46191442710025,192.51880380102585,2746.712543853193,3115.754029587105,303.7048257474364,32.6088,94.3,102.7,98.3,2018
170,02H,Mar,387.522704347923,281.9725181903416,284.77215941426743,220.10494063412563,2936.4772699394025,3348.237285640685,348.8072430485288,32.6088,94.3,102.7,98.3,2018
171,02H,Apr,327.84521598362653,260.8257515415122,248.47841550856668,190.99883110583096,2719.2659650155783,3039.854272466328,338.46724470012475,32.6088,94.3,102.7,98.3,2018
172,02H,May,338.62178331871,266.71418046608466,276.0372006479226,213.73785706903556,2811.572336301857,3145.3779347906084,368.92450999327787,32.6088,94.3,102.7,98.3,2018
173,02H,Jun,308.0992467929651,238.5341211402609,263.6078095337455,206.50528776619305,,3027.6183116214024,359.0143757509554,32.6088,94.3,102.7,98.3,2018
174,02H,Jul,318.6159730374818,233.43889133426055,279.3272186668277,220.9079082147491,,3066.258187973798,370.6386087116724,32.6088,94.3,102.7,98.3,2018
175,02H,Aug,281.4762803181315,224.5163780965292,257.09810642270526,200.5387111452096,,2961.5318564313925,335.9703482508825,32.6088,94.3,102.7,98.3,2018
176,02H,Sep,283.5354721185626,228.92195448170204,252.40142986840127,196.43204969880904,,3126.211329457079,327.6371164217783,32.6088,94.3,102.7,98.3,2018
177,02H,Oct,306.5441076343853,240.0072052176092,280.4095642621207,216.49060967511468,,3833.5050661171217,346.5390104634533,32.6088,94.3,102.7,98.3,2018
178,02H,Nov,315.292742247602,249.23840185616413,266.30976613715745,203.06874281651727,,3787.290547336915,349.4340532436261,32.6088,94.3,102.7,98.3,2018
179,02H,Dec,372.9266683507496,303.46118101096937,267.4487688123485,214.02895723816667,2505.4279826304555,2868.734820048576,334.24871592700714,32.6088,94.3,102.7,98.3,2018
180,02P,Jan,311.481539278454,305.0509472555301,216.4506773343838,148.43954472341034,4835.419394043206,5362.134429585765,296.69778424871225,24.5199,95.7,100.4,99.0,2018
181,02P,Feb,270.17702979961484,262.6949207748968,204.8691421377488,147.33586540790444,4187.700602367872,4708.70598982867,277.2034143695529,24.5199,95.7,100.4,99.0,2018
182,02P,Mar,324.01805174008257,300.1033712431046,233.09281286513908,168.12123438191742,4333.62289405748,4939.294205930693,312.07305086888607,24.5199,95.7,100.4,99.0,2018
183,02P,Apr,323.01890112284,288.46127662961567,210.9908360903136,149.84842153452237,4294.430238296241,4756.667033715472,312.23618367122214,24.5199,95.7,100.4,99.0,2018
184,02P,May,327.19564395466745,293.83825699536345,223.27326088441623,164.59549354604889,4417.962552865224,4903.568122219095,342.1710528998895,24.5199,95.7,100.4,99.0,2018
185,02P,Jun,282.5564431075888,255.9166159585509,216.10289414171635,160.79826889141447,,4693.249156807328,322.2280678143059,24.5199,95.7,100.4,99.0,2018
186,02P,Jul,302.75729961217456,275.6943520759605,236.1838247101733,171.17320933797873,,4829.791312362611,331.8121199515496,24.5199,95.7,100.4,99.0,2018
187,02P,Aug,288.15964625459907,271.31652232745535,222.55817605459487,158.27329193648697,,4645.859077728702,311.17582045603774,24.5199,95.7,100.4,99.0,2018
188,02P,Sep,287.26103909569537,266.2935387212757,220.51228819160724,158.5909102604027,,4518.57470870599,308.07629721165256,24.5199,95.7,100.4,99.0,2018
189,02P,Oct,308.51760191283927,274.76641974170803,229.93969687855716,161.97292436868923,,5673.5141660447225,332.6277839632299,24.5199,95.7,100.4,99.0,2018
190,02P,Nov,324.6778681854314,283.01936194702404,230.2857056671804,159.73185206083718,,5330.731365136073,325.00132545401897,24.5199,95.7,100.4,99.0,2018
191,02P,Dec,377.9721850711816,342.9935348461632,251.39401617724167,172.92277172558133,3768.653216367114,4239.5768335107405,342.0487032981374,24.5199,95.7,100.4,99.0,2018
192,02X,Jan,311.4815392784541,305.05094725553005,216.4506773343838,148.43954472341034,5082.3399089334125,5567.588281134274,440.5523246452976,31.0542,92.9,96.9,95.2,2018
193,02X,Feb,270.1770297996148,262.6949207748968,204.8691421377488,147.33586540790444,4390.710435303437,4850.583817969872,405.13038493987926,31.0542,92.9,96.9,95.2,2018
194,02X,Mar,324.0180517400825,300.1033712431046,233.09281286513908,168.12123438191742,4498.393132007908,5045.243477532829,443.45048334846814,31.0542,92.9,96.9,95.2,2018
195,02X,Apr,323.01890112284,288.46127662961567,210.99083609031365,149.84842153452237,4381.822748613714,4812.360324851388,463.1579625300281,31.0542,92.9,96.9,95.2,2018
196,02X,May,327.19564395466745,293.83825699536345,223.27326088441623,164.59549354604889,4563.31188695893,5027.500305916752,494.1360588905848,31.0542,92.9,96.9,95.2,2018
197,02X,Jun,282.55644310758873,255.9166159585509,216.10289414171635,160.79826889141447,,4682.555016712715,478.4860018934637,31.0542,92.9,96.9,95.2,2018
198,02X,Jul,302.7572996121745,275.6943520759605,236.1838247101733,171.17320933797873,,4813.197570698972,517.289126752581,31.0542,92.9,96.9,95.2,2018
199,02X,Aug,288.159646254599,271.31652232745535,222.55817605459487,158.27329193648703,,4568.109949700845,456.3955922226301,31.0542,92.9,96.9,95.2,2018
200,02X,Sep,287.2610390956953,266.2935387212757,220.51228819160724,158.5909102604027,,4736.589575645162,458.13448744453245,31.0542,92.9,96.9,95.2,2018
201,02X,Oct,308.5176019128392,274.766419741708,229.9396968785572,161.97292436868923,,5703.479722549607,469.3729028601606,31.0542,92.9,96.9,95.2,2018
202,02X,Nov,324.6778681854313,283.019361947024,230.2857056671804,159.73185206083724,,5311.71306940768,452.724591198614,31.0542,92.9,96.9,95.2,2018
203,02X,Dec,377.9721850711816,342.9935348461632,251.3940161772417,172.92277172558133,3935.796124195761,4378.731379330332,462.93255018644817,31.0542,92.9,96.9,95.2,2018
204,03F,Jan,311.481539278454,305.0509472555301,216.45067733438376,148.43954472341036,4203.533541790558,4964.760497995358,711.1435093709835,26.0645,89.4,92.5,89.1,2018
205,03F,Feb,270.1770297996148,262.6949207748968,204.86914213774875,147.33586540790444,3633.677991137371,4406.146290932111,655.226073778511,26.0645,89.4,92.5,89.1,2018
206,03F,Mar,324.0180517400825,300.1033712431046,233.09281286513908,168.12123438191742,3920.965297627041,4704.252911047593,724.8548792418808,26.0645,89.4,92.5,89.1,2018
207,03F,Apr,323.01890112284,288.46127662961567,210.99083609031368,149.84842153452234,3831.8018761150224,4323.773715206507,734.4280534827064,26.0645,89.4,92.5,89.1,2018
208,03F,May,327.1956439546674,293.8382569953634,223.2732608844162,164.59549354604889,3974.2561721882257,4469.757716434231,792.0735099464789,26.0645,89.4,92.5,89.1,2018
209,03F,Jun,282.5564431075888,255.91661595855092,216.10289414171632,160.79826889141447,,4083.2166356538582,750.7145734619886,26.0645,89.4,92.5,89.1,2018
210,03F,Jul,302.75729961217456,275.6943520759605,236.1838247101733,171.17320933797873,,4051.948051948052,787.776477584454,26.0645,89.4,92.5,89.1,2018
211,03F,Aug,288.15964625459907,271.31652232745535,222.5581760545949,158.273291936487,,3657.810431813386,741.3915478908094,26.0645,89.4,92.5,89.1,2018
212,03F,Sep,287.2610390956953,266.2935387212757,220.51228819160727,158.5909102604027,,3888.660822191103,711.5041531585107,26.0645,89.4,92.5,89.1,2018
213,03F,Oct,308.51760191283927,274.76641974170803,229.93969687855716,161.9729243686892,,5052.197433290491,758.004181933281,26.0645,89.4,92.5,89.1,2018
214,03F,Nov,324.6778681854314,283.01936194702404,230.2857056671804,159.73185206083724,,4711.27395499626,731.1477296706248,26.0645,89.4,92.5,89.1,2018
215,03F,Dec,377.9721850711816,342.9935348461632,251.3940161772417,172.92277172558133,3359.2434153734007,3923.6893092136816,739.4732298720483,26.0645,89.4,92.5,89.1,2018
216,03H,Jan,311.481539278454,305.0509472555301,287.47972481284177,217.92248220981384,5922.000237766,6614.900419844701,780.1227623403682,15.9821,96.8,96.4,96.7,2018
217,03H,Feb,270.1770297996148,262.6949207748968,265.5775384391916,202.42433563605348,4990.395504971186,5693.306887079921,691.6487820749463,15.9821,96.8,96.4,96.7,2018
218,03H,Mar,324.01805174008257,300.1033712431046,292.4183972669262,225.19093209610196,5189.680955569042,5930.009197790027,799.2691823978075,15.9821,96.8,96.4,96.7,2018
219,03H,Apr,323.01890112284,288.46127662961567,253.39747341618573,191.95030567648283,5035.133055105399,5575.988136727964,786.2546223587639,15.9821,96.8,96.4,96.7,2018
220,03H,May,327.19564395466745,293.83825699536345,277.2136089761939,212.13221629334691,5275.089005825267,5809.99993743,771.112682313338,15.9821,96.8,96.4,96.7,2018
221,03H,Jun,282.55644310758885,255.9166159585509,270.3353540877199,208.8924585560222,,5359.996496079989,765.7316622971949,15.9821,96.8,96.4,96.7,2018
222,03H,Jul,302.75729961217456,275.6943520759605,294.28677623456144,226.6206977085301,,5557.905406673716,892.9364726788094,15.9821,96.8,96.4,96.7,2018
223,03H,Aug,288.15964625459907,271.31652232745535,267.36047324672154,205.8834000509817,,5418.874866256624,833.9955325019865,15.9821,96.8,96.4,96.7,2018
224,03H,Sep,287.26103909569537,266.2935387212757,270.97191308050407,208.11634076839937,,5263.325845789977,799.8948823996845,15.9821,96.8,96.4,96.7,2018
225,03H,Oct,308.51760191283927,274.76641974170803,276.44603560458154,209.30971087120292,,6589.121579767364,836.498332509495,15.9821,96.8,96.4,96.7,2018
226,03H,Nov,324.67786818543146,283.01936194702404,281.2921435518853,211.32619304968725,,6127.918108383754,810.0312224300936,15.9821,96.8,96.4,96.7,2018
227,03H,Dec,377.9721850711816,342.9935348461632,300.1311567857617,225.9043908329809,4525.6881135770645,5058.972225176916,814.3485524430456,15.9821,96.8,96.4,96.7,2018
228,03L,Jan,311.481539278454,305.0509472555301,216.4506773343838,148.43954472341036,4834.794896305225,5407.241443150176,297.2747297588327,26.4671,92.6,100.6,96.9,2018
229,03L,Feb,270.1770297996148,262.6949207748968,204.8691421377488,147.33586540790446,4200.006800896207,4742.945014754167,272.30032757650065,26.4671,92.6,100.6,96.9,2018
230,03L,Mar,324.0180517400825,300.1033712431046,233.09281286513917,168.12123438191742,4337.913862871263,5013.998511359386,310.5742601191668,26.4671,92.6,100.6,96.9,2018
231,03L,Apr,323.01890112284,288.46127662961567,210.99083609031368,149.84842153452237,4334.891242334824,4836.155075546622,309.591908444824,26.4671,92.6,100.6,96.9,2018
232,03L,May,327.1956439546674,293.83825699536345,223.27326088441623,164.5954935460489,4360.130123814094,4872.955480577774,334.83078992409446,26.4671,92.6,100.6,96.9,2018
233,03L,Jun,282.5564431075888,255.9166159585509,216.1028941417164,160.79826889141447,,4650.75508839276,317.6396356230944,26.4671,92.6,100.6,96.9,2018
234,03L,Jul,302.7572996121745,275.6943520759605,236.1838247101733,171.17320933797876,,4768.712854827314,329.76790052555816,26.4671,92.6,100.6,96.9,2018
235,03L,Aug,288.159646254599,271.31652232745535,222.55817605459487,158.273291936487,,4527.092125695675,296.2923780844898,26.4671,92.6,100.6,96.9,2018
236,03L,Sep,287.26103909569537,266.2935387212757,220.51228819160727,158.5909102604027,,4486.55122775068,303.5088846152393,26.4671,92.6,100.6,96.9,2018
237,03L,Oct,308.51760191283927,274.76641974170803,229.9396968785572,161.97292436868923,,5497.580014433013,317.5262873529779,26.4671,92.6,100.6,96.9,2018
238,03L,Nov,324.6778681854314,283.01936194702404,230.2857056671804,159.73185206083727,,5313.918034087604,314.08805649277787,26.4671,92.6,100.6,96.9,2018
239,03L,Dec,377.9721850711816,342.99353484616324,251.39401617724167,172.92277172558136,3701.690022707437,4282.751038081241,323.15591810209656,26.4671,92.6,100.6,96.9,2018
240,03N,Jan,311.481539278454,305.0509472555301,216.45067733438376,148.43954472341036,4850.6624824465325,5495.394038859686,382.9316779569653,58.2506,95.7,99.6,99.4,2018
241,03N,Feb,270.1770297996148,262.6949207748968,204.8691421377488,147.33586540790446,4194.995416356226,4809.9075374330905,368.2365503531294,58.2506,95.7,99.6,99.4,2018
242,03N,Mar,324.0180517400825,300.1033712431046,233.0928128651391,168.12123438191745,4215.201216811501,4970.644079202618,392.098965504218,58.2506,95.7,99.6,99.4,2018
